image_path,label
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17569.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17584.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17610.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17622.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17643.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17662.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17702.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17722.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1776.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17762.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17769.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1777.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17794.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17797.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1782.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1786.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17897.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_179.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17901.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1793.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_17935.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18073.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18084.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18102.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18134.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18150.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18154.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18170.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18175.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18183.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18215.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18223.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18253.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18258.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18281.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18329.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18344.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18355.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1836.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18386.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18402.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18417.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18444.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18475.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1849.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18513.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18551.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1856.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18567.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18572.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18626.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18646.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18658.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18661.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18672.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1876.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18768.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18821.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18860.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18862.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18887.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18913.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18918.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18939.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18942.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18954.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_18976.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19000.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19027.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19069.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19085.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19110.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19130.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1916.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1921.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19288.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19299.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1933.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19347.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19363.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19386.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19392.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19396.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19411.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19420.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19442.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19500.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19502.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19504.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19513.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19621.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19642.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1968.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_1969.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19693.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19694.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19756.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19785.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19792.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19813.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19849.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19863.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19906.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19911.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_19951.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20008.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20051.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20054.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2006.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20069.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20077.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20141.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20162.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20177.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20179.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20202.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2021.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20216.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20239.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20247.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20250.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20310.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20320.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20352.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20356.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20371.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20397.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20472.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20483.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20496.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20522.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20523.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20551.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20554.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2058.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20581.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20601.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20608.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20609.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20612.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20655.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20675.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20688.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20690.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20703.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20748.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20756.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20821.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20826.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20841.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20864.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20891.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20894.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20895.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_20957.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2100.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21004.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21016.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21071.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21098.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21140.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21151.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2118.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21278.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21335.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21364.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21385.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21388.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21478.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21502.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21555.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21569.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21591.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2163.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_2164.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21657.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21673.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21706.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21750.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21788.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21804.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21806.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21812.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21867.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21868.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21871.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21872.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21884.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21888.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21908.jpg,cloudy
C:\Users\Avantee Sarve\.cache\kagglehub\datasets\mahmoudreda55\satellite-image-classification\versions\1\data\cloudy\train_21922.jpg,cloudy
